file,speaker,gender,dialect,sentence_number,nC_tier1,rateC_tier1,meanC_tier1,meanCLn_tier1,deltaC_tier1,deltaCLn_tier1,varcoC_tier1,rPVI_C_tier1,nPVI_C_tier1,nV_tier1,rateV_tier1,meanV_tier1,meanVLn_tier1,deltaV_tier1,deltaVLn_tier1,varcoV_tier1,rPVI_V_tier1,nPVI_V_tier1,percentV_tier1,nCV_tier1,rateCV_tier1,meanCV_tier1,meanCVLn_tier1,deltaCV_tier1,deltaCVLn_tier1,varcoCV_tier1,rPVI_CV_tier1,nPVI_CV_tier1
11f_zh_062,11,f,zh,062,6,2.681032904718111,0.3729905732377208,-1.4439669876359609,0.43275947919939745,1.011042408832401,1.1602424035622576,37.69850282234309,105.31053057790096,5,10.101845699059472,0.09899181098094822,-2.3843293742613945,0.03999511540165973,0.43666035465550085,0.4040244845036436,5.812016452907315,55.69513718927737,18.111112852780085,11,4.025024684494818,0.24844568130282416,-1.871404436102067,0.3387555384967201,0.9102416942019101,1.363499404458633,22.61109984307406,78.5699097679436
11f_zh_063,11,f,zh,063,7,2.8286936894060553,0.35352007315078765,-1.2345618833490317,0.26142530307319883,0.6499970334794614,0.7394921050542229,23.94532862831248,71.46342674251578,6,15.32992943925861,0.06523187232937207,-2.794365244945185,0.02509337836291379,0.39865852768418863,0.3846797196960871,3.4118278945494263,56.62948785808914,13.656207211177804,13,4.535888347363757,0.22046398046398047,-1.9544711271626407,0.2383479658141389,0.9656620345425171,1.0811197607542078,23.506424713535,118.81502994307584
11f_zh_064,11,f,zh,064,8,4.061326240918337,0.246224986785076,-1.8964012544188433,0.30611719889720795,1.0078945963981025,1.2432418126776486,19.57771008909631,77.575603909333,7,10.995224671542509,0.09094857357377774,-2.4993028572129843,0.04896589377231658,0.4632748655442014,0.538391003269505,6.227078152578299,58.477708428850896,24.425654807754373,15,5.754976336302895,0.17376266061980347,-2.1777553357227757,0.23304715181104538,0.8347682672872233,1.3411808439153545,14.802520926368029,70.99095460361153
11f_zh_065,11,f,zh,065,6,3.1203459244888077,0.32047728815958937,-1.5088025355396322,0.35310877728426315,0.8815705643711832,1.1018215341001767,24.9357808696855,75.41563717916652,5,10.168924254465093,0.09833881883434308,-2.38923874743258,0.038804849331954,0.4317192680931566,0.3946035735625706,5.682437060698614,59.07295616361709,20.363732417659932,11,4.555699554854342,0.2195052566481138,-1.9090008136727903,0.2764110966387489,0.8213071131820308,1.2592459099139488,17.564579886833595,74.53828526048414
11f_zh_066,11,f,zh,066,9,3.6983727806740108,0.2703891844612145,-1.6058514830526969,0.24231022835510574,0.798494361446265,0.8961535530274269,22.322400778582978,85.46365891378763,8,15.272375090869138,0.06547770036095223,-2.7968218539940946,0.02693766709012547,0.40098127593100585,0.4114021558733576,3.0811170649775454,45.86653274820217,17.71268742607918,17,5.748439632566058,0.17396025076697344,-2.1663081282015897,0.20196348721725535,0.8744152751535085,1.160974914250919,17.128551409321588,91.28244648070243
11f_zh_067,11,f,zh,067,9,5.183225523106159,0.1929300578456653,-1.8857989492174068,0.17492092401436887,0.6791727932508949,0.9066545978765898,12.756364847280398,59.66153852197996,8,13.220880877060463,0.07563792528643828,-2.6558224198651987,0.03160878342483055,0.40941700429203287,0.4178959603284879,4.876309899887275,60.39025696154198,25.84284182594779,17,7.260384082743394,0.13773376017073494,-2.2481629354046033,0.1392029244404792,0.678915514676563,1.0106666968789866,9.869256270097436,65.33727298477145
11f_zh_068,11,f,zh,068,8,4.375585368319677,0.22854085015464398,-1.7631600987909928,0.2073479713606805,0.7895090862151499,0.907268749636561,19.393882360710915,87.6430244492893,7,10.292817464781415,0.09715512816793517,-2.5458047943230335,0.05811194889348474,0.7614412371709418,0.5981356824833448,9.268356843972185,101.18390300111642,27.112201178294892,15,5.97987723849902,0.16722751322751322,-2.1283942900392785,0.16597328453992743,0.8505803710139705,0.9924998664192333,14.081121835253702,85.8295476581975
11f_zh_069,11,f,zh,069,5,3.8493403969300375,0.2597847674883545,-1.8323723256235485,0.3228077210180936,1.0265105265850825,1.2425968009558692,22.782133957007346,81.18143261304962,4,8.554195994453037,0.11690169370078138,-2.1708967465974705,0.03155688772820644,0.2482593840667431,0.2699438026020277,2.8098270603152913,22.858377039841983,26.470346540380255,9,5.094731977818854,0.196281179138322,-1.9828276238341804,0.24113656659267274,0.762762870559848,1.2285261768411353,11.539784470262422,44.296051231338524
11f_zh_070,11,f,zh,070,9,3.892930634327277,0.25687588450257764,-1.566475669314812,0.19999015867424383,0.6716942861854452,0.7785478152669368,15.514513492276699,66.27410512297716,8,10.28093007410928,0.0972674644017203,-2.443388451349745,0.049836760219364146,0.5167153860712548,0.5123682469354338,6.0946962148758645,59.730899073059774,25.182330256789403,17,5.501577750055038,0.18176603974923303,-1.9791405079194868,0.16681724658148522,0.7388838241391583,0.9177580521181439,13.743094542874529,72.91290441053413
11f_zh_071,11,f,zh,071,6,3.551199495591949,0.28159499381583186,-1.6716350749543902,0.24680539741330929,1.0711274289362787,0.8764552028035144,22.158528456176644,85.43564593803197,5,7.353685511198973,0.13598623417837136,-2.1122758521161584,0.06600009368129371,0.5702398856746422,0.48534393264190445,6.748875549061334,56.195379781102496,28.695119035677195,11,4.642327384085363,0.21540919398062253,-1.8719263373006483,0.19488765064600017,0.8698737229591963,0.9047322774139881,14.199504775341381,58.98094913691856
11f_zh_072,11,f,zh,072,8,4.17502512447019,0.23951951669438148,-1.6483648980755754,0.16141939199801764,0.7351211552753797,0.6739300171684262,14.729591194810682,65.31944837108948,7,9.85584524973246,0.1014626320382968,-2.4881808545156723,0.06009366957467243,0.7261121237633453,0.5922739078165273,7.265257171532631,70.94211998087997,27.042335362465657,15,5.711251554082056,0.17509297052154196,-2.0402790110809534,0.14020833008648143,0.8271871654433329,0.8007650431016669,12.061418972790783,73.08311658685895
11f_zh_073,11,f,zh,073,8,4.167189339239919,0.2399698978358388,-1.6697450148356954,0.23397433693622433,0.6525170456005926,0.9750153625363629,15.18420246667941,54.56735714425189,7,16.263957620575958,0.061485649638859975,-2.8453471157420247,0.02264341363853679,0.363132389745164,0.36827151980233397,2.9119284601100786,45.654648748166224,18.31363737048308,15,6.382547615831419,0.1566772486772487,-2.2183593285919825,0.18996535105564108,0.798715816491915,1.2124628984707606,14.441035306286784,92.9773257791497
11f_zh_074,11,f,zh,074,7,3.3828473766635425,0.29560896152113336,-1.5273627258893818,0.2507296937715384,0.8561245920296517,0.848180286826702,22.335752479269807,80.11478055096859,6,14.440461916187108,0.06924986235232856,-2.7561742563214486,0.028265537830380463,0.4843802352730308,0.40816742258015504,4.942019383955441,74.88493568249251,16.721890870819088,13,5.231889612878498,0.19113553113553114,-2.0945065091657202,0.21344916652857854,0.9331490907228777,1.1167424772384427,17.44107016556289,93.3122586776137
11f_zh_075,11,f,zh,075,5,2.3993797084331807,0.4167743840148628,-1.0265758647391388,0.19372578545739516,0.7127083334583748,0.46482171862675375,23.62502207968214,70.97989392961117,4,10.686214717919235,0.09357850524219252,-2.3772355531677456,0.013301658811158953,0.15189446743695165,0.14214438216054687,1.0056945307876375,11.307928200125653,15.227246023949562,9,3.6612364629264067,0.2731317712270093,-1.6268690595962976,0.2187387210039605,0.8771393532170232,0.8008541811935863,28.997523482222565,101.95159338425108
11f_zh_076,11,f,zh,076,6,4.424325236999736,0.22602316656949237,-1.660777737895441,0.13874903460775945,0.6721827006413695,0.6138708554244598,16.629041520984707,80.18084041924023,5,11.541318104853486,0.08664521598962502,-2.572788811688042,0.04724052533408085,0.5761319412898331,0.5452179303210172,4.182062041189257,55.85093652785553,24.211162101243573,11,6.147431916969751,0.16266955266955266,-2.075328225982987,0.12576315961421158,0.7651998291294254,0.7731204613913655,12.521456777190116,76.0382438583861
11f_zh_077,11,f,zh,077,6,3.8569776836173366,0.25927036193326686,-1.6703778742433546,0.2744901491839613,0.795700835782782,1.058702379775332,19.878936926118,75.35758765748592,5,11.241934352340017,0.08895266318574875,-2.5532698120323323,0.04436867431124655,0.6281592386635267,0.4987897239073886,6.632341157254221,78.59766496373052,22.23388035464547,11,5.498940113583549,0.18185322613894045,-2.0716923914201626,0.21533963348821766,0.8288509713572729,1.1841397486327394,12.760463671990923,71.32193867893479
11f_zh_078,11,f,zh,078,9,4.928465869930004,0.20290289643706155,-1.9895156357552233,0.2058181055300894,0.928779682153547,1.0143675085186974,21.515923429519347,108.68452894605696,8,12.39685085513174,0.08066564740399736,-2.661652622133535,0.046455217818525796,0.5914674310559007,0.5758984067389227,5.769913671393957,66.6723578898325,26.11118386300728,17,6.878549605013258,0.1453794851273843,-2.3058153940508994,0.1614928178223722,0.8390195369762867,1.1108363582445562,11.870112394247151,69.91722303626543
11f_zh_079,11,f,zh,079,7,3.869011246131936,0.2584639682812386,-1.7620081777718657,0.33090194179861904,0.8396751304385215,1.2802633341857523,18.614874759475107,56.33643850702262,6,8.538466001396028,0.11711705590166914,-2.1650806198208987,0.023822934351418273,0.23180582607850467,0.20341131501307447,2.332399996762611,20.594240918453416,27.97437463695682,13,5.175262012872708,0.19322693179836037,-1.9480416125637272,0.2456897785283434,0.6470374995013588,1.2715089777688444,10.112945879452184,34.17421780331388
11f_zh_080,11,f,zh,080,8,4.457201671592791,0.22435601385805096,-1.8268704325828775,0.23690841062040446,0.8064856499391249,1.055948563831658,17.89219530128316,82.56730278716692,7,14.378739044185211,0.06954712766724853,-2.852249080137653,0.04503505515213695,0.6747571337430976,0.647547305873066,5.401744798709354,78.40185922932638,21.336485371866612,15,6.574109041760251,0.15211186696900983,-2.3053804681084396,0.18794383462386477,0.8948243501490762,1.2355632625438426,11.548370369696933,74.30323222735083
11f_zh_081,11,f,zh,081,8,3.5937476732271287,0.2782610497252902,-1.7422786382194244,0.3349940449158542,0.9428833675050944,1.2038840694612953,21.566201181776957,71.35932587580311,7,17.749028063321717,0.05634111323912409,-3.0390308976475486,0.03875115070332436,0.5877977978898582,0.6877952613193131,3.930195793782502,69.58864528610263,15.050233774579757,15,5.724150463383609,0.1746984126984127,-2.3474296926192157,0.264361480287793,1.020297183490993,1.5132448898901472,15.23553419038777,90.97874690887652
11f_zh_082,11,f,zh,082,8,4.763782016806245,0.2099172456825437,-1.725059532077502,0.12963201457543305,0.6252566435177904,0.617538659836813,11.353557001017272,58.89106752251808,7,7.868537417024075,0.1270884215199177,-2.5454659030742923,0.17944222349948302,0.8926923361135217,1.4119478497996787,17.368182285753875,79.81882702806561,34.62957845124378,15,5.838945723843906,0.17126379440665157,-2.107915838542671,0.15502102235754617,0.8464548236016678,0.9051593356005047,14.71790349251229,86.15703465418531
11f_zh_083,11,f,zh,083,7,3.5492351527459793,0.28175084404489736,-1.5517704643453585,0.21766216264510668,0.8470782211001494,0.7725341990827255,18.246371763705692,73.84991349329724,6,12.923383396086717,0.07737911732176934,-2.66848684751176,0.03719856317279301,0.5350392146537328,0.48073129366555606,4.848636619632392,63.94147438995521,19.054745366111224,13,5.335455230756345,0.18742543171114598,-2.0671780258067742,0.18844134798001677,0.9021055166157228,1.0054203757707572,17.135605784982573,89.44895832780895
11f_zh_084,11,f,zh,084,9,5.147675496450276,0.1942624395592881,-2.08210052977276,0.24819459047598302,0.8988708169433027,1.2776252117447287,16.823215654648514,81.747715452508,8,12.72716357351716,0.07857210243457642,-2.6061058469508733,0.02671937321299538,0.39795380758474663,0.34006183346364494,3.5533329862640857,48.596493410705236,26.444804803257455,17,7.152056323516786,0.13981992797118847,-2.328691267268343,0.18615990521297882,0.7388865911689333,1.3314261272637706,9.938173416546752,65.50043719549613
11f_zh_085,11,f,zh,085,6,4.4904450108612295,0.22269507756608922,-1.6960852945593883,0.1547757372530855,0.6851444739113262,0.6950119371504864,14.900919053172013,66.57919032847694,5,12.005957257321526,0.0832919840181986,-2.7053643559851035,0.05616962304704325,0.7788080012489206,0.6743700934626634,9.906698099134228,107.79208276188142,23.76199360341151,11,6.276280550128734,0.15933003504432075,-2.1548485042983496,0.13616073153671637,0.8689880880855282,0.8545829510351932,12.877058485347433,86.67092483345948
11f_zh_086,11,f,zh,086,8,4.009305764560057,0.2494197396565314,-1.8030632455400242,0.27404205180541974,0.9632366800136927,1.0987183780353351,15.691073593148683,51.630954073369914,7,13.124600542751686,0.07619279510584946,-2.6781034712216534,0.03745777163780885,0.4949219140198619,0.4916182899678548,4.513717184901787,56.01952710677578,21.091785796814566,15,5.93188421392446,0.16858049886621315,-2.211415350858118,0.21483217843831384,0.8792471075174821,1.2743596079212365,14.25959734506003,84.91145320475134
11f_zh_087,11,f,zh,087,6,3.9214737355549496,0.2550061704948495,-1.6366235735197172,0.22984377079800145,0.7690022739304562,0.9013263104652744,17.597044880230296,64.89120934937091,5,11.526177030020548,0.08675903531547764,-2.78610073402967,0.08634894070464609,0.8873298243864034,0.9952731769164982,8.31587508918503,98.13745290104453,22.089218044065372,11,5.601293227873679,0.1785301999587714,-2.1591131919333324,0.19265682724290423,0.9853820910364437,1.0791273817393088,13.003880497820703,83.19589282398475
11f_zh_088,11,f,zh,088,11,5.135253188729714,0.194732365328099,-2.1034879295034155,0.26314356492745716,0.9088017696535781,1.3513088308874288,18.40004072270131,87.82274026072126,10,11.679851433172209,0.08561752739079177,-2.559984686670467,0.03802439056499007,0.49327932584213746,0.444119232635999,6.000966473543664,70.39849615447956,28.55601154069608,21,7.004129418704905,0.14277291869128603,-2.320867337678201,0.19593660437981297,0.7596278677404418,1.3723653349377927,9.92838649348104,56.45807287377617
11f_zh_089,11,f,zh,089,10,5.036461168375344,0.1985521116054944,-2.023849816763794,0.23315708035332833,0.8784053390027134,1.174286581331308,16.83476047514984,79.55179893325469,9,11.310425247363419,0.08841400549754844,-2.57616156900914,0.05119582446945984,0.5892239142694377,0.5790465456389645,5.390506747190242,59.62251749765347,28.610403970532293,19,6.8314676363399185,0.1463814297648884,-2.285471173090537,0.17759002686238745,0.7876409053076198,1.2132005210471366,10.974690778979772,66.40724414004579
11f_zh_090,11,f,zh,090,8,4.485229492961172,0.22295403202207045,-1.7800070778973553,0.1627782792797357,0.8404707010867509,0.730097939038941,14.30219057794715,66.51677233135295,7,15.637650262413421,0.06394822644189678,-2.7892679125378375,0.019645553895610193,0.30313952870194344,0.3072103010309457,2.918245321990563,44.11168091338705,20.062010287313424,15,6.722629295013161,0.14875132275132275,-2.250995467396247,0.1419714147975638,0.814989023571991,0.9544211921725675,14.066838601053883,85.04566755054827
11f_zh_091,11,f,zh,091,6,4.580547992014864,0.21831449026257796,-1.8602617134905097,0.22434490615364353,0.8458034715784115,1.027622609400835,18.69277064235738,84.03489299004315,5,10.356981976355494,0.0965532239298044,-2.4953345164195997,0.055689880660879064,0.6588164324008754,0.5767790902701128,6.437957277845449,78.19799230094307,26.930259406650816,11,6.13615664845173,0.16296846011131724,-2.1489311693673687,0.17449717823614902,0.8008140016170127,1.0707420203698126,11.218072147556427,71.4737839851376
11f_zh_092,11,f,zh,092,8,3.918988221308217,0.2551679013891461,-1.6613078774579972,0.20894446443208273,0.8633956960398326,0.8188508950168858,23.320679619613234,104.59295291178961,7,12.390243598892978,0.08070866339458783,-2.6338942322963192,0.03945513844503038,0.5399355441184112,0.48885877656197396,5.159663304182035,66.11543162765281,21.67669908116486,15,5.755276757904261,0.1737535903250189,-2.115181509715881,0.174963792494489,0.8659758186509607,1.0069650484183168,15.19710757460615,85.03369848693679
11f_zh_093,11,f,zh,093,9,4.663050098808659,0.2144519099752939,-1.7059935714296337,0.1730117577210308,0.5310135798613785,0.8067624939361125,10.255656596577454,37.43683044300449,8,10.308243076940137,0.09700974186736354,-2.5109958133425216,0.06042502515224159,0.6554652961976772,0.622875847199528,5.124545029241922,55.361006081907135,28.67835608115053,17,6.281998642545311,0.15918500733626784,-2.084818155859228,0.14217920381624524,0.7074531086683414,0.8931695653718258,10.490087348527629,71.38982539160328
11f_zh_094,11,f,zh,094,10,4.963392130523543,0.201475114942111,-1.9779745525580257,0.2667250369827623,0.7560470628253774,1.3238609495738431,13.06464317587624,53.20830392887746,9,14.094222832447157,0.07095105646391796,-2.830062546032293,0.05146803243511539,0.6043797673151853,0.7254019178881342,6.927482926317903,78.27592662171811,24.066518797830152,19,7.160865217800036,0.13964792934717746,-2.3815951810458365,0.2030559894003501,0.7995091060044144,1.45405657176294,11.241298665175492,77.76196055148301
11f_zh_095,11,f,zh,095,9,5.532348489302229,0.18075506305028982,-1.937174569236567,0.1699271317135089,0.6268316722638481,0.9400961104266918,9.658874493183573,43.15971314557401,8,10.591313680627914,0.09441699397772102,-2.702921114141183,0.09594153078693553,0.8407177345906128,1.0161468475640545,10.672289940860848,95.16669211996745,31.708406765544655,17,7.136465750295091,0.14012538348672804,-2.2975258844857973,0.142961156169303,0.8129586282157276,1.0202373946248187,11.993301881927819,84.5898576332145
11f_zh_096,11,f,zh,096,6,3.435796089074651,0.29105336116420283,-1.7169844649361428,0.30475007319459646,1.1402384023965872,1.0470591096272082,24.075486246826365,99.66945932907561,5,9.291925509972154,0.10762032034445321,-2.505615984126283,0.08941195163582208,0.8565005342262936,0.8308091943012916,9.162914648643557,97.43827109739908,23.555265016876543,11,4.815222893898335,0.20767470624613482,-2.075453337295298,0.24250926275265372,1.055049280382919,1.167736153988985,15.277890588408956,78.73583108735419
11f_zh_097,11,f,zh,097,9,5.056092225189078,0.1977812024507927,-1.992365258257622,0.2160508567045623,0.8555651648401611,1.092373056829377,15.024728331615112,76.97314454135325,8,12.770744513309856,0.0783039703721099,-2.5960194585316025,0.028189814246542187,0.323420012803965,0.3600049156202526,2.9938977415508754,37.639518146638466,26.03122803041731,17,7.064310954063604,0.14155662264905963,-2.2764378230924365,0.16572651707302063,0.712893396465455,1.1707436499377486,9.482853522419362,56.00384928187575
11f_zh_098,11,f,zh,098,6,4.511159376598353,0.2216725051186402,-1.7021755851503297,0.15235805073258932,0.7069330692981882,0.6873114491625678,14.083743284899313,65.64729131333806,5,17.069925733396058,0.0585825630186295,-2.9194695078673405,0.025845180680930023,0.4582195036687651,0.4411753147896781,3.9336013537688923,67.07624646607609,18.048196425428667,11,6.777790197283855,0.14754071325499896,-2.2554910045671526,0.13830317040102835,0.8590644481595587,0.9373898725973685,14.304386004154553,97.572794792707
11f_zh_099,11,f,zh,099,8,4.4393790683472165,0.22525672725944998,-1.8879041307065956,0.2572295387106588,0.8830726438109526,1.1419394299127086,16.490206778163678,67.9205398337242,7,9.244057503554348,0.10817760486837076,-2.289369987226252,0.037638553570790746,0.41922827999978146,0.34793295355900045,4.745226002648809,48.465265190125535,29.587938353666814,15,5.860984361848225,0.17061980347694633,-2.075254863749102,0.1932511242028521,0.7128892192201436,1.1326418168625054,10.793713951687009,55.99957836378565
11f_zh_100,11,f,zh,100,9,5.36905380936944,0.1862525568760212,-1.9332395018533635,0.15635978208412177,0.7574845065050199,0.8395040836309295,9.9595832697109,55.84889992811403,8,14.098262553768178,0.07093072612218591,-2.7704856312042976,0.036852722993373166,0.5476835549309029,0.5195593645818645,4.310937060718141,64.38132860249439,25.29041534534017,17,7.576706957189635,0.13198346005068695,-2.3272376803714505,0.12782302667277637,0.7769662237097942,0.9684776154806609,10.324030995396539,81.46534110071659
11f_zh_101,11,f,zh,101,6,4.126671502738074,0.2423260488111286,-1.7062351015915844,0.22807716482316315,0.7926870546446447,0.9411995365010422,14.854278653435932,61.68760790861637,5,16.13667214244343,0.061970646188550436,-2.8376035609660737,0.022445586504737425,0.3851336073239238,0.3621970704718006,3.364002096101676,54.59315499807795,17.56727281262904,11,6.236501079913607,0.16034632034632035,-2.220493492216352,0.1873029910567338,0.8500570424210744,1.168115305996369,14.437814539199973,88.4594122455833
11f_zh_102,11,f,zh,102,7,4.811292467264587,0.20784435924522796,-1.902701606089082,0.22217899914996286,0.8121179490941371,1.0689681449946014,15.836647987968918,80.21928231753466,6,15.862884914785928,0.06304023545350768,-2.8675424550195445,0.030248325092653808,0.5114322947217066,0.4798256998097988,3.914996776770263,67.1805968899158,20.633391431431843,13,7.091610796368224,0.14101168672597245,-2.3480127671339113,0.1752377855771737,0.8302915718033258,1.242718172130745,10.929164227506966,74.38145329688038
11f_zh_103,11,f,zh,103,10,4.69204585587491,0.21312664682249433,-1.7804500664928675,0.19940138774889332,0.6632551751165172,0.9356004550429009,12.505934502985868,51.168582893855955,9,16.593399879197637,0.06026492504731672,-2.9205911241955858,0.027992484512916135,0.519155294332497,0.46449048913506435,5.314671811550539,88.105973180118,20.28628146629576,19,7.106388031346473,0.140718462823726,-2.3205168832994176,0.16241258353101887,0.8257275620249122,1.1541668397448919,13.031554347586729,94.82026900041832
11f_zh_104,11,f,zh,104,8,4.795512853688343,0.20852827017883524,-1.8729511355535218,0.21104433601370912,0.7798909830396895,1.0120658260518638,13.590507563607373,63.19018128453608,7,13.288149160413093,0.07525502520539984,-2.665797990232079,0.03207831171250657,0.4320466634284806,0.4262613908500137,3.4162206923589253,43.277026070498565,23.99920070341625,15,6.833677685950413,0.14633408919123206,-2.2429463344035145,0.16567236457790593,0.7427935577216735,1.1321515409946774,11.697456804963393,78.97294536681284
11f_zh_105,11,f,zh,105,6,3.1977413147020366,0.31272073053638466,-1.4102042846729699,0.22300100628445718,0.7985247974521406,0.7130995310159373,29.98979404207207,103.86457285506245,5,11.951805960383087,0.08366936371915021,-2.526614476654727,0.028600582395272686,0.33575585532091373,0.3418286111422477,3.836071661832563,44.941004343465586,18.231231483840727,11,4.793715104501211,0.20860647289218717,-1.9176634628464966,0.19874714976174837,0.8389477236052708,0.9527372137894573,18.64995820782652,81.89103470570353
11f_zh_106,11,f,zh,106,8,4.313832751977538,0.23181241774882957,-1.785443913094475,0.23088824594549426,0.8270296647584743,0.996013277406318,13.488599515362361,55.752919010199484,7,8.578436374297645,0.1165713606032165,-2.245256970305026,0.050974130232509136,0.4956688790788928,0.43727833293474166,4.083586974659629,40.85494161311773,30.556070798098762,15,5.616928054071954,0.17803325774754347,-2.0000233397927323,0.17694558980817568,0.7096932772329207,0.9938906474378504,11.179480838330294,66.61359992717017
11f_zh_107,11,f,zh,107,7,3.3667584005568005,0.2970216098175082,-1.451172763483631,0.26779988014366035,0.6723982012301146,0.9016174961417729,18.76124800252578,54.38618576549025,6,11.980749815135002,0.08346722996725324,-2.6879855532964654,0.048009972762077004,0.7702684283011254,0.5751954722938906,6.134341696648722,83.13839270932763,19.41132492734426,13,5.038848263254113,0.19845804988662133,-2.0220094357049394,0.22157884256530225,0.9408068338742964,1.1165021660340297,16.060127433193326,84.74927575205574
11f_zh_108,11,f,zh,108,8,4.089748025825701,0.24451384136266063,-1.738379816955164,0.19997605250418374,0.9644733260650026,0.8178516659414022,18.74875840417756,89.15641858537964,7,16.154254644942053,0.06190319652495407,-2.876280134250269,0.02636750617951979,0.4897937935837975,0.42594740917604584,3.761684207480951,61.962901376041266,18.134944831982576,15,6.2776396454533385,0.15929554043839758,-2.2693999650262127,0.17083797135399578,0.9556162296832564,1.0724592219206655,16.385010747666666,100.54898833320797
11f_zh_109,11,f,zh,109,7,3.8979473310551667,0.2565452827012165,-1.602116697931176,0.22113902159667181,0.7082443207169747,0.8619882590248976,14.207497136549604,49.26063649715231,6,13.067007873580057,0.07652861387050065,-2.7120839242748827,0.049905948829140005,0.5551971508726996,0.6521214262888558,4.549206310132218,58.96981534207386,20.362483010844663,13,5.764995726280858,0.17346066631780918,-2.114409263935964,0.184969396339416,0.8431723429310853,1.0663477793894836,13.963895111024167,84.56077684958574
11f_zh_110,11,f,zh,110,6,2.936215345077671,0.3405744751237063,-1.3600472895120346,0.2415096583456499,0.9214664121684673,0.7091243648189629,29.965538037859456,93.56911828985213,5,8.936172428332899,0.1119047341599424,-2.3769047975638573,0.07940928705298891,0.681525085619955,0.7096150815164922,12.034645439441324,96.84899593520335,21.49558230372355,11,4.225941058096889,0.23663368377654093,-1.8222552477174085,0.21435171980876863,0.9446377775944017,0.9058377336135556,22.18369606410265,93.98554431206225
11f_zh_111,11,f,zh,111,6,3.1821146831010383,0.3142564299491176,-1.4286138097968732,0.2786203642369906,0.7774506551408005,0.8866019520494871,19.744076596886732,62.22066286820078,5,7.253826677899236,0.13785827045561663,-2.178264054471626,0.08715259551006693,0.7560695194844717,0.6321898223590847,8.768782747061163,79.44802529192114,26.770364276057656,11,4.2721268163804496,0.23407544836116265,-1.7693639210126697,0.2243638789835203,0.8271258975841257,0.958510944032635,14.444642352637665,63.54686185827303
11f_zh_112,11,f,zh,112,6,3.921758625060751,0.2549876460039682,-1.5845142181244298,0.2145863237112278,0.6774326645003453,0.841555765834586,14.966100291709603,59.1743822847542,5,12.430050057240015,0.080450198944898,-2.72252494039311,0.05673245468901454,0.7157472015054829,0.7051872516545519,7.117187261698851,92.69412823370341,20.818538965778274,11,5.693060592190966,0.17565244279529993,-2.101791819155648,0.18060800653885323,0.8874545643969385,1.0282123246605137,14.664475973676167,95.00953454996338
11f_zh_113,11,f,zh,113,8,4.736654370380093,0.21111947839245762,-1.8478721822312798,0.19435995110429719,0.7776108942829254,0.9206159118250304,17.9799304974453,80.26300157833903,7,13.943059187466272,0.07172027218380615,-2.8199718739580275,0.047862336082724624,0.6492966308430016,0.667347384851832,8.197461863298122,103.44573022986958,22.913848693521167,15,6.846196040280264,0.14606651549508692,-2.301518705037095,0.1582768831961307,0.8573291070476815,1.083594571005252,13.225292838088837,85.24172041384055
11f_zh_114,11,f,zh,114,9,5.016174460410667,0.19935510774043758,-1.8617660680637147,0.1743348034861728,0.7230897514398685,0.8744937888080527,11.615261973188833,61.146298425768954,8,14.231569239900615,0.07026632011853834,-2.808740759799651,0.04375073782822356,0.5815937396562302,0.6226416546991026,4.764169662885836,61.631908136707736,23.856225087880674,17,7.214619781742595,0.13860744297719088,-2.30740121711592,0.14298523976105873,0.8042339571858866,1.0315841392773422,13.366547628597052,97.00788986000887
11f_zh_115,11,f,zh,115,6,3.2995569341148467,0.3030709940661364,-1.5439589741689297,0.24164587960150266,1.0182898355059389,0.7973243376394196,32.13207916131945,102.64702739856067,5,7.750871190249041,0.1290177549664413,-2.1339306010466723,0.05265936710729713,0.49813556412785587,0.4081559714086973,6.096529545901949,48.90084071734454,26.185707946447753,11,4.46516508500474,0.22395588538445682,-1.8121278954769948,0.19638664338113943,0.8441800421214938,0.876898783186741,17.818795176270058,69.40948262396998
11f_zh_116,11,f,zh,116,8,5.33406932899132,0.1874741287228641,-1.9261021605556776,0.1601942684906486,0.7240843526477458,0.8544873342361694,10.849439023509241,57.99094450076002,7,16.916804308760625,0.05911281952242805,-2.9194685824669273,0.027036442974111043,0.46288433946384894,0.4573702149980026,3.654214599090455,61.25591388281426,21.623822283204614,15,7.83869935655121,0.12757218442932727,-2.3896731574475942,0.132431647339376,0.7855673754157044,1.0380918687861835,11.14646028226701,81.06466939843273
11f_zh_117,11,f,zh,117,8,3.8527481751950856,0.2595549863440957,-1.711381656388899,0.27254810530244067,0.8660777327463806,1.0500592153568562,19.03599019891322,63.80171142647618,7,12.760416235304763,0.07836734958795931,-2.6906829592677264,0.04702167074011096,0.574540826651013,0.6000160907232668,6.074125629613763,67.50088573219168,20.897869628294913,15,5.714261033318072,0.1750007558578987,-2.168388931065685,0.21643292636997957,0.8787816240672316,1.2367542374829739,16.343778808045546,85.9692694823434
11f_zh_118,11,f,zh,118,10,4.6001104435394256,0.21738608502420612,-1.7260019205341632,0.17895604393524223,0.6164974324734785,0.823217566641008,12.651641421951748,56.612943298599575,9,15.994528087405724,0.0625213819710887,-2.9202018961045795,0.0385564369499014,0.5678808275624335,0.6166920137454859,4.843726608572006,70.68727788637386,20.562085898746375,19,6.943040387133126,0.14402912042009786,-2.2916755931727817,0.15160698954014795,0.8418170061499946,1.0526134513489167,13.411185198438702,98.2754313732709
