agegroup,subjectID,sex,s,stdevM,varcoM,rPVIm,nPVIm,stdevP,varcoP,rPVIp,nPVIp
o_,6,m_re,d_2,6.8262383228934205,11.208960595169682,7.059478519672509,11.421989247585419,5.081342869835995,7.415314780562074,3.4819197434779747,5.082383769084286
o_,6,m_re,d_2,6.252573815143046,10.266920025594988,5.419425957683262,8.997846433062684,4.716854553713692,6.921559617883353,3.778218744433763,5.5811198483592435
o_,6,m_re,d_2,5.650029837539269,9.193044895212754,6.386223808777599,10.69160160432071,3.963233434052876,5.702297505527776,4.0753305099004855,5.970370911074761
o_,6,m_re,d_0,7.9233832437404565,13.726593508868207,11.205356043177439,19.412334705423838,5.3846223316903234,7.809506532398657,4.685219228872381,6.949865343211503
o_,6,m_re,d_0,7.4794166005518665,12.267153952660674,6.834201126639381,11.013198743594094,6.220414712530315,9.289460069450344,4.580534905110479,6.872206785307629
o_,6,m_re,d_0,4.2152118352890655,6.899695247091829,5.308321451270722,8.469833605333163,5.111071062547759,7.233461967353647,4.489984951329319,6.398597085263139
o_,6,m_re,d_0,4.0628348105301,7.023812975971932,5.54523300038592,9.706953788830827,3.504291958796687,5.041101212611347,3.419807926291378,4.9258559248507074
o_,6,m_re,d_0,4.427024935544946,6.951823123798483,5.716049946935345,8.762712416595813,5.0933189890321735,7.047501559917498,3.9064929310880196,5.453335838883283
o_,6,m_re,d_0,5.382952910911313,8.408301150176461,6.9539063844199145,10.860894166139639,4.0195801652929655,5.507743011988185,2.84562581640937,3.944830706411822
o_,6,m_re,d_0,5.884724912706182,9.011436724555116,7.9153859668295965,11.620012178294031,2.457059979394638,3.325446268117859,2.5403271734384667,3.441804380663234
o_,6,m_re,d_0,4.749795112912198,7.571003990892103,4.8353499815697205,7.772108014049199,3.1799810291658988,4.389917344229707,2.2030454134209614,3.0393355935406974
o_,6,m_re,d_0,7.9628039034245095,12.473998317520614,8.234918699654092,13.052324635646944,2.322045072396552,3.2387885674695736,1.883308381908112,2.6495131319049006
o_,6,m_re,d_0,4.26527932593012,6.988715329172297,4.600609638277037,7.479848255146971,5.457331882239339,7.685127905301326,3.3933616653321734,4.847428135807
o_,6,m_re,d_0,5.664413918193019,8.597107564562783,6.195977239228296,9.458599473121422,4.9429466313049915,6.885223091752019,3.2682709729826955,4.6861014167822805
o_,6,m_re,d_0,6.459230664678582,10.18123966744542,4.409953587393585,6.990380833423611,4.735949197103583,6.427026548359296,3.7727319120068707,5.176927889435254
o_,6,m_re,d_0,6.904409444374021,11.10151746961445,8.81462328985656,13.78608993504149,5.108025414043812,7.2398264783155,4.502401553472139,6.381039904317804
o_,6,m_re,d_0,6.413159420677114,9.963932585970953,9.099017206434915,14.502414346077416,3.435969692524905,4.78758629035564,2.852672941297194,3.995303879084906
o_,6,m_re,d_0,3.7484731732689447,5.655399577342329,3.822045202688449,5.785865707157611,3.3555776086438063,4.638592468706555,3.9469197083870973,5.468958027778709
o_,6,m_re,d_0,6.376397481252644,10.451911168016252,7.210771709123266,11.651054521739788,5.304720283949175,7.682084246155549,4.61466599227136,6.715510551216273
o_,6,m_re,d_0,6.519524897780376,10.224202887212149,7.48814073376497,11.975542856525534,4.022640131661777,5.585090376337844,3.7131774355052856,5.1198891105396065
o_,6,m_re,d_0,8.230367875953398,12.778135599383171,6.540182987059724,10.333988286106285,5.809708322982835,8.081627849601592,4.89242636502923,6.791789036419165
o_,6,m_re,d_0,3.8129498344149395,5.865828107160057,4.65757149027646,7.301917642726595,4.659390064047846,6.539272822995264,4.517383731001936,6.231672479479028
o_,6,m_re,d_0,6.372353840868949,10.126656776554766,8.104867115058893,12.89614129550945,4.778972266727253,6.886214681434432,4.719191748746936,6.8558941197444225
o_,6,m_re,d_0,5.829492244325531,9.348069869842364,5.747327364268405,9.22400645974658,4.005785650035978,5.633789663524708,3.1711113970065474,4.508839827597405
o_,6,m_re,d_0,5.967760949002472,8.891659780543716,6.557827280844576,9.801856617017268,3.8928036097448993,5.395874475141573,2.7170721400214846,3.7497120414910117
o_,6,m_re,d_0,6.797803025171563,10.50592035098034,8.76073776237607,13.485605395854522,3.8968439568089783,5.259863008792586,2.7834022389799364,3.80041582727526
o_,6,m_re,d_0,4.150382765460842,6.577083254209276,5.607223046614908,8.812890121392615,2.274923476528177,3.198936118072755,2.3827451472866454,3.318489080319543
o_,6,m_re,d_0,6.040515528232318,9.230823967801214,6.401800195236177,9.678374956040402,5.662372456743019,7.850775307193103,3.0599173800995167,4.395203913573982
o_,6,m_re,d_0,8.295837911672661,13.175254964122717,7.689366277613216,12.395090752912717,4.106577798677633,5.740241780309674,2.941757169740719,4.171592114985338
o_,6,m_re,d_0,6.372924385327703,10.015365155147597,7.129410538525105,11.238478543262978,4.7160361769249315,6.6800041502936915,4.5264652230770706,6.463167008969169
o_,6,m_re,d_0,6.797284822420247,10.992237893189985,5.151903659848431,8.148781423013244,5.669237649615723,8.2808508293553,2.9291503259282585,4.353322090855383
o_,6,m_re,d_0,5.014832278976803,8.003103742052796,5.2291389006450215,8.378370143637207,4.649190119936173,6.7224954568611155,5.170672782425244,7.493522596761187
o_,6,m_re,d_1,4.605210447807872,7.144191826459907,6.062470898708374,9.145267716726769,4.135330565025084,5.905587973723121,2.33137529424882,3.3396946271243606
o_,6,m_re,d_1,6.392309043960477,10.01141290195848,6.815963329529517,10.891475633144855,5.047453525902642,7.023691976952285,4.677254401257623,6.6064204505625295
o_,6,m_re,d_1,5.078707537883275,8.056723593784495,6.031525324300319,9.54020683886582,3.77157647375523,5.349217556460423,3.241060598611274,4.56396876260909
o_,6,m_re,d_1,5.704663323187774,8.948959419011459,6.293832866191681,9.56155692211732,3.8911555330938263,5.412988789372013,2.2428560147384538,3.193233157656762
o_,6,m_re,d_1,6.647654971465572,11.516779396589182,9.1871231246302,15.520843269761414,1.9394365510106018,2.701150756761136,1.4575659340393343,2.028732572334334
o_,6,m_re,d_1,7.939734614663077,12.665056333278184,6.59613463594345,10.47375930198845,5.459789282782886,7.728868180604641,4.107443913948911,5.726009408390127
o_,6,m_re,d_1,2.894985417787013,4.570179817622171,3.6836071682711817,5.856902855138995,4.5461370280384426,6.473347596658898,4.703547145755547,6.671085217596231
o_,6,m_re,d_1,6.432230607104765,10.022415824486977,5.92360498005328,9.117185058332756,6.189055485610666,9.025430115915993,3.7259636044573434,5.471922269577165
o_,6,m_re,d_1,3.9527384958970493,6.366984438381548,4.856205594711467,7.664596497387464,4.269092889591645,6.121021881758708,4.452460530124283,6.275157052181377
o_,6,m_re,d_1,8.586260662985921,14.429207967745883,10.221125572689303,17.952087959033726,3.728434298647499,5.301922779793756,3.9666857414058088,5.719183566116182
o_,6,m_re,d_1,4.083194998133802,6.230513389577928,2.5700610605810716,3.916754440333827,1.083919215900078,1.5230531008311265,1.4032836596956255,1.966071413532849
o_,6,m_re,d_1,7.134407796081166,11.034551778467478,6.227247396815496,9.70955961104524,4.657768777198163,6.535812881402446,4.878086319523669,6.883405257880287
o_,6,m_re,d_1,5.985112876083034,9.176581878249362,5.894121708280298,9.069122522526142,3.820312345957602,5.328710846817115,3.8791309251291706,5.466428620108042
o_,6,m_re,d_1,5.941043124352375,9.08452156512794,6.350652963089719,9.84020564386454,5.078612552982931,7.204948810782645,3.200702976249607,4.621443712890963
o_,6,m_re,d_1,7.708340053470656,12.21620100881705,8.702891200837396,14.027718501989845,5.3134096699641,7.470672120393304,3.437635734731855,4.953566837079227
o_,6,m_re,d_1,5.9249055158419015,9.72880002090749,8.888042060580522,14.636753749540603,2.513033610012413,3.671876762987517,2.006169453547598,2.8880801495163535
o_,6,m_re,d_1,7.311928864564059,11.126419017295769,9.479004292863177,14.536763183929041,4.243027438562211,5.943804013690676,3.411824019629909,4.846230905211733
o_,6,m_re,d_1,5.455446869869298,9.257505241057885,5.278662901738124,9.059377529355338,2.745884353215916,3.942384780774422,2.4876176731916066,3.5625352276871385
o_,6,m_re,d_1,5.5941120017170665,8.52580578536392,8.512213018122136,13.107520418832008,3.744883921661489,5.320345547444445,4.167277660974463,6.037916739783493
o_,6,m_re,d_1,5.905809264290748,9.054614021281148,8.155895962560026,12.441633357199963,4.728130380450381,6.787895158121912,3.370626567178121,4.885579781799223
o_,6,m_re,d_1,4.538090712077429,6.813865199984668,4.769284638031879,7.0361957107055115,4.795073208975931,6.736041284813075,2.7076724555596696,3.865209143054097
o_,6,m_re,d_1,6.964541129361265,11.060714376665485,4.674462761387178,7.46764073574665,3.582314220402544,5.065800042672324,2.7787060215757506,3.859038349779879
o_,6,m_re,d_1,4.661922795274031,7.1961333273310775,8.66917495807925,13.335314816159698,5.227744884030077,7.384300681013421,4.657865461666587,6.676929691428013
o_,6,m_re,d_1,4.480628482137354,7.252627547167201,6.0818945082464095,9.736918004117078,6.603153775926289,9.410887006743623,3.00174819049618,4.365065397782828
o_,6,m_re,d_1,4.109378811909424,6.487710003737744,3.1862070689836437,5.008350490590207,4.406763436621662,6.212080072210598,5.7209426340075,8.119667556509084
o_,6,m_re,d_1,7.5008460055948305,11.7502595567833,7.873127942626378,12.634495592383743,4.007620492518057,5.5288799600459315,2.4653610383160682,3.491171726075648
o_,6,m_re,d_1,7.29476397446272,11.021940195627907,8.726736767004459,13.413042111895864,4.145087507067564,5.730984785024893,2.2785749448255146,3.2724232176014754
o_,6,m_re,d_2,6.810050006771222,10.518474245145374,7.918343467748081,12.38511095566483,4.571857806267656,6.43422798426657,2.718265814045991,3.9278022977794245
o_,6,m_re,d_2,7.735159584466928,12.227769147123345,7.853009780224136,12.477719787987612,5.189628665489484,7.484184745325214,5.336502098522471,7.770992990163055
o_,6,m_re,d_2,3.558567763017587,5.297325130919082,4.677334840499462,7.012246142433917,4.916696454336522,7.010717228202283,4.067640482494359,5.906942355852334
o_,6,m_re,d_2,6.921803094765664,11.12526259519326,7.401303451968771,12.38720356425018,3.4049623827470925,4.670506498154174,3.964185522825439,5.448459732062011
o_,6,w_re,d_0,6.70803811111493,11.2727847884782,9.486598473654297,15.94212513357893,3.8359157213963853,5.275664910152036,3.790716510375006,5.2632699542433725
o_,6,w_re,d_0,5.702440867262732,8.906936845156904,5.579078251920403,8.624821447016194,3.669413284260742,5.054960824584405,2.5356895308249214,3.5738744754185174
o_,6,w_re,d_0,6.467808076127558,10.963160769624618,7.154185389615989,12.334757819855154,4.662417919818928,6.530509226738723,2.2618609801887737,3.1722521114107924
o_,6,w_re,d_0,5.087527732678622,8.88681658225292,4.465884702763769,7.785620544681443,5.72346482941577,8.137785242554818,4.749764939527615,6.838500358317488
o_,6,w_re,d_0,5.051034666543446,8.022476491300749,7.309497894531063,11.621854544385373,4.399287650493738,5.874314743343233,5.547251846240482,7.486985574497692
o_,6,w_re,d_0,6.334094869486048,10.044761871067719,7.571987821472865,11.775232321270895,4.466495176594027,6.179595752930174,1.8001902248698674,2.5210783283643403
o_,6,w_re,d_0,9.065221493835164,14.444362806533753,11.995942741385342,18.120813835698694,4.513052895589512,6.189829528441245,4.20940067210174,5.832087707255034
o_,6,w_re,d_0,4.792628160970803,7.723784935362631,3.9755045817090746,6.471248175220916,3.645758689236775,4.975306368372515,1.7239310812155157,2.3793083054412025
o_,6,w_re,d_0,5.45525574316052,9.167528507620467,6.259950001129064,10.26658474619289,3.2826364791249816,4.461156065387072,3.4593302125958627,4.738968688054818
o_,6,w_re,d_0,2.7601278204902817,4.584274648777983,4.0176311234181945,6.671740211753736,2.795754705896556,3.9493227841151985,1.3862882900726732,1.9424816341839404
o_,6,w_re,d_0,4.649948732962834,7.06767441140502,5.483728786211735,8.446998718780222,4.042858172864212,5.5002513894254,3.614878642630197,4.847042004404238
o_,6,w_re,d_0,7.569980419468274,11.918668564950877,6.05947528521002,9.295558252541044,4.934952533551504,6.80899612038148,4.007596378957098,5.632564186602422
o_,6,w_re,d_0,4.377218439255947,7.401326393024459,5.3321549854696215,9.005050676521392,4.248897885435955,5.939623641109845,3.3207255945313006,4.740834926412521
o_,6,w_re,d_0,6.053059273432369,9.626170162208087,6.972122662292602,11.211663627803684,3.1976039965960523,4.406771835661273,2.4575077436694133,3.374106065812901
o_,6,w_re,d_0,6.989637541825265,11.118413427276034,7.42271284699334,11.592390965946617,2.7837043331387217,3.7855363310453094,2.6579327189399558,3.616500578943335
o_,6,w_re,d_0,8.114601813739027,13.27627149265276,9.580295331979546,15.677184063907589,2.7594128804921367,3.8190472609376784,2.4126912828182228,3.3492635110223383
o_,6,w_re,d_0,8.61260892316825,12.994688303416146,10.655753133785026,16.949233202948637,3.1167569612389463,4.158461027807541,2.646127516315183,3.5558642782210654
o_,6,w_re,d_0,10.22068633174447,15.626477925348997,9.001576866660706,14.009144138347112,5.673531475460583,7.605414305088902,3.202351870974196,4.3754300770260555
o_,6,w_re,d_0,5.048829711305532,7.351644153234871,4.983435807822171,7.510404440421108,3.3696241431458436,4.500879539278759,4.511531812912781,5.973529628953676
o_,6,w_re,d_0,7.436874926589029,11.179871708014874,9.418988785269027,14.5063045215052,3.7743096081024974,5.088094751001245,2.703143963632776,3.675663200513309
o_,6,w_re,d_0,4.583900187522616,7.498381405670062,4.658839158287669,7.492671885578878,3.0653563869611835,4.208174254133843,2.913863649604596,3.996478949204003
o_,6,w_re,d_0,5.9878803236800655,9.371351586272985,5.968289500267222,9.295027434211017,4.131757326499392,5.850254758810481,3.599005280665223,5.050208912056715
o_,6,w_re,d_0,6.617854970242839,10.651207136093754,9.387956786829287,15.173621147839,2.4048321836081445,3.334589795995338,2.1320103132656385,2.9511659550142855
o_,6,w_re,d_0,4.951937433016061,7.6850845260352125,6.06989284422691,9.294984395508632,3.2892959929476513,4.494953162294402,4.1801354965108795,5.603319339271634
o_,6,w_re,d_0,5.78817816342739,9.21878296529082,6.674389741659944,10.444830216711331,5.62448545471652,7.7565543964151855,4.188460296483772,5.804279687226727
o_,6,w_re,d_0,8.511686820482002,13.495804652327347,9.967115571452656,15.901726656829377,4.7119368504440455,6.525313477784595,2.4988298310583463,3.5546958127436663
o_,6,w_re,d_0,5.7595289225773225,8.626969127368724,5.023249843065786,7.428751132425701,3.3463417546762972,4.446340210615492,3.05031925031329,4.060669282412208
o_,6,w_re,d_0,7.492571304537952,11.579241965803615,6.632523774363765,10.498423595452186,5.065595896967438,7.216176165400619,2.013270225318698,2.89716007518279
o_,6,w_re,d_0,6.5186629643604785,10.36885919575501,6.767752915099207,11.106547438474285,3.00009655641993,4.120738668293467,2.4448862248585144,3.341101614153839
o_,6,w_re,d_1,3.9582952127494,6.149528035415061,6.057223145382058,9.313978073008295,2.584984042765018,3.556308407357643,1.319868465107766,1.8239982050362278
o_,6,w_re,d_1,6.1627614147357574,9.415056935475906,7.28462080774132,11.376310281430111,3.2038762719269887,4.3128842075285565,2.9691948736139624,4.010721914660997
o_,6,w_re,d_1,6.520122589693392,10.333486817797745,5.389309663383735,8.664387278287196,2.2460366673195975,3.0174368758877597,2.4539269784096365,3.2960672019921016
o_,6,w_re,d_1,7.95852943249845,13.134344508373148,11.098563401083352,18.542451085155086,2.570238435189693,3.5289364042521005,3.6423669906490748,4.9693579123897695
o_,6,w_re,d_1,6.448103683164876,10.609847236489362,9.597645848577008,15.495379894346117,2.209334615670306,3.0855171124630854,2.9483181620619403,4.122602004866288
o_,6,w_re,d_1,7.653226857854785,11.968848229830364,9.085897895029703,13.86048695675703,4.741673004275327,6.474602078687479,4.3884554861385885,6.017492460311658
o_,6,w_re,d_1,6.152242225511139,9.908903589798223,9.217922942136994,14.73911765002289,7.9214240106818625,11.027010158824442,5.547088095008239,8.116163359944318
o_,6,w_re,d_1,6.322059346683672,9.880166032147699,4.1429873975418445,6.478038210655947,5.543847335595207,7.865457169647731,5.610336368879609,7.837653089583758
o_,6,w_re,d_1,5.592990693332687,9.009347928473321,6.172726108972753,9.776873204939447,4.955560501196661,6.749241570630732,3.8830165937441663,5.291475714038173
o_,6,w_re,d_1,7.1173323663508565,10.975114414426002,8.624264880531253,13.314487838800588,4.059286938561759,5.424987701079777,3.306725036521929,4.509183521582515
o_,6,w_re,d_1,7.510050942859448,11.902740390067729,7.878084140663655,12.257185840270123,4.241714792838538,5.888455933544701,3.5746594685722317,4.970934718361989
o_,6,w_re,d_1,8.82551779915279,14.25259872584313,7.110284351044828,12.136241514541249,3.883037355946641,5.286665531179883,3.5398747552507293,4.854894781637714
o_,6,w_re,d_1,5.738621804568054,8.717850819636423,4.570780375486888,6.889165629286879,4.010326161770575,5.507750556635557,4.3659384676507305,5.963797139563199
o_,6,w_re,d_1,5.053204008097553,7.846306146201775,6.287496112301686,9.761540906750056,3.7721511250064306,5.231536586670672,3.0990036091492152,4.38467503142471
o_,6,w_re,d_1,4.797444711109368,7.8225006860305495,5.427514363549223,8.799567775396229,4.315562157064646,6.197893922070713,3.396136635661147,4.922774715275632
o_,6,w_re,d_1,6.644958451161228,11.210358760644182,7.851612733017646,13.220242606146428,3.714705381885018,5.344602930639563,2.607676766336725,3.807784174861121
o_,6,w_re,d_1,7.712085155531378,11.804106738838955,7.60864028391376,11.560930173157475,4.854106714269426,6.674200530211618,2.7203245918896672,3.7057728787286015
o_,6,w_re,d_1,6.903775536187047,11.265212369839773,5.069309027069411,8.117951810640301,3.9244832045709237,5.5442553957057745,4.381329756775219,6.172101460476919
o_,6,w_re,d_1,6.330014142954523,9.340084580638907,9.189111258188841,13.998916998513323,2.4853746276023254,3.3120102545005725,2.726782311396983,3.6079265289128775
o_,6,w_re,d_1,5.633604738696212,8.522674342976323,6.203592998112715,9.09709966962565,4.686522494092233,6.516063784713885,4.544744492209852,6.204971817453767
o_,6,w_re,d_1,2.7504072297957536,4.141880755346087,3.7705447898466713,5.610639153434023,2.5798910617154287,3.56386690868838,2.380853661880675,3.3045202474649287
o_,6,w_re,d_1,7.681601553593858,13.12752432728482,8.990378276666416,15.798202011179937,3.3595282218864133,4.800195795895481,3.4744513440739535,4.913845723963554
o_,6,w_re,d_1,5.817798052114189,9.611973191215855,8.601986252240238,14.404868250916023,4.04901483698448,5.729765018570056,2.726105436282701,3.8888928167500407
o_,6,w_re,d_1,5.390715228232393,8.446641270456974,6.803139097102468,10.49664859890245,4.8383088189215036,6.5166846169050014,2.9851835629687873,3.993443724715885
o_,6,w_re,d_1,4.551873477524,7.51672607751017,3.6299306327969276,6.018068620088241,1.8089776322852062,2.481630947618856,1.2172527224413088,1.6727868715606122
o_,6,w_re,d_1,7.053281226447906,11.188054008687839,7.530025552237867,12.03955089907183,4.306983481237742,6.019760556354714,5.387386959405307,7.656113588424619
o_,6,w_re,d_1,7.177955093450117,10.771600058207216,7.189439700200418,10.89668301577942,4.283879360641371,5.7590320958016825,3.266592684363692,4.35892610848561
o_,6,w_re,d_2,5.261707792996045,8.448382020499519,6.745042020910037,10.901367105430003,4.7284637780341034,6.585362697942271,4.725142922935955,6.8791166537423445
o_,6,w_re,d_2,7.671070830371807,12.389620702671177,8.742269002150596,14.125993402572176,5.391367991058369,7.7414522192097275,4.223409182524469,6.460013616438083
o_,6,w_re,d_2,6.657252494338391,10.391793821723855,6.542220827736279,10.53241614911675,5.232558257811396,7.50637604244501,4.073563828421254,5.977592479573821
o_,6,w_re,d_2,5.562287591121454,9.1339300262578,6.8185123111476065,11.280160632567041,3.987011546441568,5.596346536942876,3.1539756929771388,4.402332067385557
o_,6,m_re,d_0,4.188183677385485,6.662466086542907,5.922986158268117,9.422149898439685,2.6208356548988907,3.6775559497004626,2.6016272175284314,3.6611565080435557
o_,6,m_re,d_0,4.651538879844681,7.328374521734364,5.3832602675503125,8.503174711968189,2.9454492439376834,4.267421210102894,2.9949677559828274,4.369740076324027
o_,6,m_re,d_0,5.454926601699328,8.62440306289535,6.932240087620226,10.864408121259181,2.323708341354924,3.276799647731627,2.5058763075744475,3.5340016167189536
o_,6,m_re,d_0,3.20842193359385,5.1564783695240095,3.393118647584636,5.448170640050585,3.1786013055984954,4.508774606511654,3.349183142893068,4.811909381001316
o_,6,m_re,d_0,6.148098699310218,9.837998325783545,6.732552731847479,10.875259722458626,2.773516161440858,3.9074780590111464,3.0370320239343562,4.2549647565505895
o_,6,m_re,d_0,4.7962888662608485,7.448669829908683,5.789022145226455,8.885735321671104,3.4968993855177777,4.920702208047757,2.9050452991955655,4.065697971234233
o_,6,m_re,d_0,5.109377818845826,8.199400466248669,6.712509810855605,10.495037723479237,2.035201300375656,2.925894277669158,1.6413860127498978,2.377299177289859
o_,6,m_re,d_0,4.634382604334805,7.11461699014048,4.418856944799624,6.883108018182694,3.8029249024221747,5.373471865936828,4.226217936494154,6.115488037558805
o_,6,m_re,d_0,7.297213630096121,12.056961491119734,8.558202312860972,14.80534703298396,2.8286188948340634,4.043552263309612,2.786099349046819,4.0214688459492445
o_,6,m_re,d_0,4.943779992496987,8.045276652764008,5.841573241121564,9.273024280567446,4.114301063684595,5.854386523860059,3.4979136474223425,4.966580433562951
o_,6,m_re,d_0,5.543707241421465,8.559488456128065,6.532904567108232,10.16474297151939,3.806328895669332,5.422631337282695,3.2541007775569906,4.695502214207545
o_,6,m_re,d_0,7.057753771063336,11.463650110433438,7.369744905664512,12.678291602047546,3.201978750783094,4.488481450295748,2.137507875384082,3.0493221918451723
o_,6,m_re,d_0,3.1159182151413582,4.850349150922451,3.196970347979523,5.067355009111215,2.9739829715325454,4.107282656937225,2.6927982136592257,3.7675994087311033
o_,6,m_re,d_0,6.138769408362862,9.400221317179277,7.489563422315977,11.743201612319192,1.3971855611999295,1.8763845434914168,2.4027053043692885,3.220082555942316
o_,6,m_re,d_0,3.615380304381095,5.459279238293187,2.329237804128205,3.527415478120177,1.253105473496898,1.688218251491595,1.856750083469881,2.499002517301676
o_,6,m_re,d_0,6.690537635938233,10.354108505417772,7.093528427955488,11.203926047909665,1.9256614296780856,2.5854960747166142,2.4416193115575076,3.260005207743449
o_,6,m_re,d_0,6.472841511314903,9.46729680008045,7.12588671545372,10.713447862669385,2.514646129756765,3.354120645332518,2.9667722734098123,3.9428509004935206
o_,6,m_re,d_0,7.8242549667755155,12.42411533392827,9.731556045471518,15.502174377149142,2.982565520010847,4.169497765306222,3.434001443121736,4.8160387738142525
o_,6,m_re,d_0,8.110146194239219,12.220187395800993,5.76727293503282,9.648114043267471,10.036171477991033,14.452876975289122,8.138023095115965,13.836974260291123
o_,6,m_re,d_0,7.647177413922059,12.007180812369251,6.977084517395725,11.705365361167527,2.538361568501878,3.50990823283964,3.4648380922149062,4.756216454131199
o_,6,m_re,d_0,6.248904674616363,10.130111009222999,8.199733418123044,13.533876003305684,3.317211023534516,4.613018817186861,3.6592051780737944,5.144181942495149
o_,6,m_re,d_0,4.248641339755842,6.1524837622028326,5.696897479544161,8.328944455671179,2.65541863182962,3.6586012047000747,3.524778934270175,4.845513482068061
o_,6,m_re,d_0,7.7983931607134505,12.539530196441735,10.775256169705813,18.148911626375757,2.4091200667562753,3.359269173600544,3.198041951439259,4.428649095382129
o_,6,m_re,d_0,9.269951304580877,14.967320257375462,9.012127008149962,16.550851170105094,2.2565509084554605,3.1197597641033443,3.08530145462009,4.251957730498879
o_,6,m_re,d_0,3.89598573220181,5.879662874136235,4.440651020478671,6.776948180914292,3.2823118491680927,4.586967913186756,2.64623831026579,3.720286884349148
o_,6,m_re,d_0,5.122754073813143,8.026803651828205,6.422811444985988,9.985225724106575,2.346226892499847,3.29441628614322,2.404826789161639,3.372868334702132
o_,6,m_re,d_0,7.281340394630924,11.47489942909048,8.638203956075042,14.299123719051131,3.700274093632221,5.215812011099475,3.2097131082223638,4.64505122465656
o_,6,m_re,d_0,4.426933448753158,6.615269591147802,4.845175143371334,7.301241499421404,2.9728158627892163,4.089181324896447,2.3740789391473953,3.2063469500374673
o_,6,m_re,d_0,6.583927871840444,10.383681955518629,7.90614999323053,12.689989949287543,3.2224384504051535,4.606419599987765,4.637177191269343,6.56374126043368
o_,6,m_re,d_1,3.8141390517897475,5.6481587267533575,3.690848351915527,5.512850716929754,2.2169913010975812,3.0375739521404634,3.6023073136317447,4.933042842249533
o_,6,m_re,d_1,6.037490418128759,9.338396196374807,7.120831208950536,11.371986225349517,3.1053517527839483,4.3054890492376465,2.538837328435675,3.512642563936957
o_,6,m_re,d_1,3.8643605325070958,6.000180673474476,4.643554139718825,7.3963737842023365,2.7045152228896394,3.7806618748303302,2.2126377141883156,3.111817109293078
o_,6,m_re,d_1,6.178862758062769,9.810876609838186,7.63837341781825,12.394993955369017,2.5028952064778496,3.476940236024614,2.143483240085571,2.928188425728179
o_,6,m_re,d_1,9.88949097736429,16.04575733212129,13.636492143313586,21.71026277269584,1.911116093588036,2.646349585102364,2.9354053012725982,4.064727601838906
o_,6,m_re,d_1,8.476686739007414,13.913352439908017,8.630684423202121,14.714476124677175,3.2228317985972423,4.604681746083622,3.5462037927900174,4.996576814422591
o_,6,m_re,d_1,2.0820003909434885,3.1773148766175416,2.6369709152978316,4.010364439609251,3.5975522178311916,5.120331272317209,4.4045922974849985,6.333632207556261
o_,6,m_re,d_1,5.23415115527784,7.80054237966037,4.246778356948473,6.359788206769021,3.9153062321124,5.405849212651894,3.5803482646397606,5.020602790264139
o_,6,m_re,d_1,3.2926254932357106,5.266429442489367,4.169439837283246,6.631194506358871,2.9629828653029198,4.1853919377202295,2.481005901375113,3.463610899202346
o_,6,m_re,d_1,8.826179535026032,13.657365972819294,10.456187900897472,17.251571022316053,2.715460947427839,3.6922147336149855,3.124560767841656,4.268072608448505
o_,6,m_re,d_1,6.27168194939808,9.495503586069098,4.675112801042094,7.362549071874169,1.683155040976887,2.313296569769751,2.4115442885871152,3.3005393389944233
o_,6,m_re,d_1,4.259444786625575,6.613099052787614,4.190678756038994,6.458837435222391,4.276402727107442,5.81947024120829,4.003306950351103,5.394062534044043
o_,6,m_re,d_1,3.8417008473435588,5.705737090915724,3.9191983707419547,5.870829806457253,4.086777628079413,5.631730206806011,4.739641743773485,6.6353733127159735
o_,6,m_re,d_1,5.879851755046541,8.593564986611483,4.517561524460875,6.690617772977715,4.734460907444569,6.378140776106504,5.017270163235775,6.870591068545726
o_,6,m_re,d_1,6.359275785731423,9.70580062957767,7.027759250904011,11.173864198283193,2.984426698401846,4.094957517645378,3.846008098451506,5.2945028907356155
o_,6,m_re,d_1,6.919997938671586,10.745434212536972,8.882586450892015,14.058330930940244,2.465853552404378,3.37721567162143,2.5274410796974065,3.4704018062287068
o_,6,m_re,d_1,4.524684445171572,6.777544692414378,4.958353394849721,7.343089161545152,2.5714743538850398,3.4692538812309235,3.209953165180508,4.318291083106437
o_,6,m_re,d_1,6.772892805641193,10.948358183792216,7.831606354345852,13.054783417606444,1.6632287226236984,2.2653102786486734,2.09194655982215,2.8357405672505394
o_,6,m_re,d_1,3.8880782751350194,5.610983768879892,5.942806382422423,8.645297231319121,2.2529434589581254,3.0229711384766134,1.446406503583015,1.9419856853837985
o_,6,m_re,d_1,4.070941924743946,6.05073413729478,6.004722429802354,9.068380420805553,4.058995065570005,5.571577695446852,4.139567506224466,5.7859597556638205
o_,6,m_re,d_1,2.4169433426667064,3.4184054674539306,2.536533553662167,3.606709707239157,2.541242259362294,3.4018117664642014,2.6927282642900785,3.6103691919034544
o_,6,m_re,d_1,9.690637505709931,14.862507182035335,8.43640334057558,13.732084170398624,6.439723006800584,8.792335036108414,6.209367115125131,8.905923183339123
o_,6,m_re,d_1,5.919100996928858,8.82948387362638,8.584472954284523,13.107293702391448,2.5030977072158427,3.36465459677585,2.614114502675225,3.513955499341074
o_,6,m_re,d_1,4.186372420052023,6.2337446915943335,6.357894903157598,9.476505445379155,3.684796893855392,4.840690417888934,3.350184215421919,4.401936722506522
o_,6,m_re,d_1,5.9893324101912055,8.700885804914597,4.458666267145186,6.295986663415817,3.1120397156730997,4.112867014495155,4.46591269768204,5.875689535982903
