file;speaker;gender;s;nSeg_tier1;rateSeg_tier1;meanSeg_tier1;nCon_tier2;rateCon_tier2;meanCon_tier2;meanConLn_tier2;deltaCon_tier2;deltaConLn_tier2;varcoCon_tier2;rPVI_Con_tier2;nPVI_Con_tier2;nVof_tier2;rateVof_tier2;meanVof_tier2;meanVofLn_tier2;deltaVof_tier2;deltaVofLn_tier2;varcoVof_tier2;rPVI_Vof_tier2;nPVI_Vof_tier2;nC_tier3;rateC_tier3;meanC_tier3;meanCLn_tier3;deltaC_tier3;deltaCLn_tier3;varcoC_tier3;rPVI_C_tier3;nPVI_C_tier3;nV_tier3;rateV_tier3;meanV_tier3;meanVLn_tier3;deltaV_tier3;deltaVLn_tier3;varcoV_tier3;rPVI_V_tier3;percentV_tier3;nCV_tier3;rateCV_tier3;meanCV_tier3;meanCVLn_tier3;deltaCV_tier3;deltaCVLn_tier3;varcoCV_tier3;rPVI_CV_tier3;nPVI_CV_tier3
58m_read_070;58;m;070;32;10.491803278688526;0.0953125;19;12.310084987301542;0.08123420764613316;-2.6378767042656857;0.0444762369006772;0.5089951436271007;0.5475062561626933;4.457950023156741;48.49926103919163;11;8.761829399730713;0.11413141644035366;-2.2824147151872296;0.05854823788448873;0.49692434777192496;0.5129896719987409;6.583364526070554;58.46133227034046;11;7.1268913084377346;0.14031363138877548;-2.2516253344403956;0.13295168657718986;0.7398199532990623;0.9475322195091123;15.11033217814971;82.16413203692638;11;8.761829399730713;0.11413141644035366;-2.2824147151872296;0.05854823788448873;0.49692434777192496;0.5129896719987409;6.583364526070554;58.46133227034046;44.85503546408098;22;7.86024336910297;0.12722252391456454;-2.267020024813813;0.10113893492636039;0.6151998370602078;0.7949766426130611;10.662725015556125;71.54056666497236
58m_read_072;58;m;072;29;8.816656869070885;0.11342167613531974;15;10.449069747566476;0.09570229926285005;-2.4821100720857117;0.05377073538158425;0.550462673909276;0.5618541643801144;5.772230833427586;65.60601201083365;10;7.649053108497438;0.13073513620778582;-2.1601874162275396;0.08599454448558899;0.4792655998452209;0.6577768378113157;8.415402007984566;49.49305160088826;10;6.966046498377651;0.14355344889427507;-2.0180934642286728;0.05999493793094944;0.4127673272225277;0.4179275272942749;5.720659617592363;39.90480736429796;10;7.649053108497438;0.13073513620778582;-2.1601874162275396;0.08599454448558899;0.4792655998452209;0.6577768378113157;8.415402007984566;49.49305160088826;47.66335287308445;20;7.291590349105538;0.13714429255103044;-2.089140440228106;0.07246474061959732;0.4413856703925757;0.5283832033522918;8.056523947481526;50.810181593440404
58m_read_078;58;m;078;22;8.266311148969791;0.12097294451886528;12;9.031861237002554;0.11071915010198659;-2.3236402888323635;0.05828938263927341;0.5144571077553448;0.5264616155884632;7.21245488834261;64.94633625846544;8;7.398021518490142;0.1351712748470201;-2.1156747380063563;0.06643104646600756;0.5302978419944131;0.49145831125134243;9.390256954699463;66.54636322717686;8;7.2138564669194265;0.13862210935103836;-2.1663711954392317;0.10373087640430448;0.6258414609427576;0.7482996535684117;14.070351760193892;84.81718803328573;8;7.398021518490142;0.1351712748470201;-2.1156747380063563;0.06643104646600756;0.5302978419944131;0.49145831125134243;9.390256954699463;66.54636322717686;49.369810465996885;16;7.304778403824495;0.13689669209902922;-2.141022966722794;0.08416645555655937;0.5609832957345077;0.6148173068760091;7.624776879607334;53.328538783548794
58m_read_085;58;m;085;29;9.570957095709572;0.10448275862068965;16;10.673944592086958;0.09368607747330278;-2.4466645442495434;0.034005933957933554;0.4439916262469306;0.3629774548691511;4.30711886763818;49.13646945440473;11;8.100093235068634;0.12345536909014689;-2.185376138813163;0.055352647001295614;0.4596935415737215;0.44836160151833665;7.587858528658453;62.53354465907155;11;7.338336907059784;0.13627065814298586;-2.1523016112253344;0.07358902202201613;0.6330128136443646;0.5400210362585961;6.138394499312872;52.93059038942077;11;8.100093235068634;0.12345536909014689;-2.185376138813163;0.055352647001295614;0.4596935415737215;0.44836160151833665;7.587858528658453;62.53354465907155;47.532921673395506;22;7.700421945794363;0.12986301361656638;-2.168838875019248;0.06388079333763606;0.5401168448581012;0.4919090629318871;6.122802898448352;50.67981077011898
58m_read_088;58;m;088;26;9.923664122137405;0.10076923076923078;16;11.57269758612088;0.08641027664969822;-2.5728978699027643;0.04470450342538427;0.5185107228814231;0.5173516988796771;6.183411341631402;69.07221796597605;8;8.529843566490545;0.11723544426166217;-2.207618422476499;0.04232151242316321;0.3935308562429613;0.3609958804668684;5.15988168945422;46.394183085473045;9;6.509642392192995;0.1536182695994635;-2.0756350343406327;0.09512089776922808;0.7072735480360868;0.6192030285020231;11.044881624800034;75.64585197555223;8;8.529843566490545;0.11723544426166217;-2.207618422476499;0.04232151242316321;0.3935308562429613;0.3609958804668684;5.15988168945422;46.394183085473045;40.418210706704436;17;7.326171559519895;0.13649694002873347;-2.137744864051629;0.07521965979955989;0.567875971800612;0.5510721323402976;7.124984793098727;50.041153102610025
58m_read_092;58;m;092;45;8.451331619425133;0.11832454872573334;24;11.452666157468153;0.0873159128407765;-2.5727670304066645;0.044996636006138235;0.5393429932922879;0.5153314503874124;5.733523547225319;65.13962610542295;18;7.062209096031134;0.14159875279846734;-2.075392798463157;0.06530213770845246;0.5379084591166302;0.46117735091491063;7.791068810445294;57.07509748593972;17;8.270164245151866;0.1209165828340374;-2.2522525228861916;0.061358909969544226;0.5751561321321477;0.507448263351617;7.268717875261144;61.75403931776017;16;6.277519196472119;0.15929859689827575;-1.9987384257203225;0.08223679578857207;0.6320709961699519;0.5162430642191187;10.813409161382483;71.88898712020962;55.35574651190441;33;7.167120703122692;0.13952604419851658;-2.129336596987589;0.0737022257081894;0.6076418307672544;0.5282327477393858;9.160161604374137;68.96668074587076
58m_read_095;58;m;095;30;11.49425287356322;0.087;18;14.76562780952212;0.0677248548385539;-2.838364823039201;0.03618894005372477;0.5870399476537533;0.5343524196544074;4.711804511268677;73.01236424499763;10;8.392290814852771;0.11915697657071042;-2.2972104464405465;0.07235967866149873;0.6329895407687277;0.6072634665965939;7.690116720917799;62.88335834848726;11;9.023439216930184;0.11082248973581545;-2.3394968297855177;0.06820039745280511;0.5321733936292999;0.6154021409858671;5.655744491018862;43.37768023851968;10;8.392290814852771;0.11915697657071042;-2.2972104464405465;0.07235967866149873;0.6329895407687277;0.6072634665965939;7.690116720917799;62.88335834848726;49.430070814958384;21;8.711462114835843;0.11479129299052733;-2.3193604567641026;0.06855658513753718;0.5677822415173399;0.5972280941481731;6.399827197139402;54.31574963419944
58m_read_098;58;m;098;28;10.408921933085502;0.09607142857142857;16;10.509544529131654;0.09515160216773205;-2.412190525809496;0.034809111723359626;0.35580991320356536;0.3658279096761667;2.828376159926995;29.89379066717023;10;10.084850279419717;0.09915863620114547;-2.463910890896975;0.06443997195446181;0.5626453216624601;0.649867469170753;7.503788449101233;66.83957342480338;11;7.225311863778012;0.13840233042579209;-2.054512520326689;0.057380025102772916;0.41214554608345394;0.4145885761189453;6.642509011822474;46.14906799658193;10;10.084850279419717;0.09915863620114547;-2.463910890896975;0.06443997195446181;0.5626453216624601;0.649867469170753;7.503788449101233;66.83957342480338;39.44238783724817;21;8.353182096030514;0.11971485698548417;-2.2494641253601584;0.0625956400662714;0.5208506934482573;0.5228727798911486;7.941310577304773;63.24172190143982
58m_read_102;58;m;102;25;9.987455846401804;0.10012559908940888;15;11.334949032137269;0.08822271694074343;-2.488842633527113;0.028657374840135537;0.3872736293016349;0.3248298832077892;3.5526055564032113;42.86353141627773;8;10.37432658942698;0.09639179867531378;-2.564751662247518;0.06932099245966794;0.7275738452286973;0.7191586152798003;10.081737920983803;94.7785261249656;8;6.04530615047321;0.16541759426389394;-1.8699277678078712;0.059783183089715725;0.42541801674242585;0.3614076444271245;7.59671868438824;48.55365760585924;8;10.37432658942698;0.09639179867531378;-2.564751662247518;0.06932099245966794;0.7275738452286973;0.7191586152798003;10.081737920983803;94.7785261249656;36.81754790886973;16;7.639145324569777;0.13090469646960384;-2.2173397150276943;0.07197881385429493;0.6784064809903979;0.5498566193231154;9.897823045619912;78.12009669072127
58m_read_103;58;m;103;57;9.48475170177155;0.10543238573269359;33;11.23577060038973;0.08900146109829916;-2.548479535657198;0.04817564736492772;0.5146068596426798;0.5412905223175979;5.915789403277322;62.69853497554882;21;9.136979715581106;0.10944535624772378;-2.321728701314148;0.054083945345942366;0.4848794853609177;0.49416391156447254;7.1791984951223204;62.514271154782676;21;7.1500358366116465;0.13985943886875582;-2.0856126376158115;0.06591133052905566;0.5173227495519093;0.4712683753215033;9.881605303978427;69.7784301879014;20;8.701885443410577;0.11491762406010997;-2.303951209258082;0.06879575513957274;0.5351377496433308;0.5986527802174865;8.504419468549811;67.31752505446234;43.90022109145112;41;7.831301245003192;0.12769269993770907;-2.1921192579291144;0.0676725579455171;0.5310809007391181;0.5299641872912787;6.907924817940028;53.495881313709305
58m_read_104;58;m;104;35;9.395106721553017;0.10643838645344302;19;11.660436539240507;0.08576008253505184;-2.516434170798679;0.02977070850870471;0.36917941871445675;0.34713945729397866;3.1899134732808783;37.98320263373029;14;7.407805255553305;0.134992749606956;-2.202555581371635;0.08276810144471769;0.6874961351609539;0.6131299768743488;12.365355637730525;92.76657426794608;12;7.364486235309793;0.1357867973471654;-2.1102751687015777;0.06758772173999572;0.4963218855475389;0.497748846430147;7.9887322485703764;54.18308474006758;13;6.8786763087280685;0.14537680726902955;-2.15505027725389;0.09129040238089511;0.7444563599877726;0.6279571280717157;12.469925739877224;91.99644460859908;53.700366001776636;25;7.103604526662446;0.14077360250653473;-2.1335582251487804;0.07927542556490001;0.6249260901125715;0.5631412718959156;7.861760744930181;56.98860549624377
58m_read_105;58;m;105;27;9.287174485890438;0.10767537548898778;17;12.031534687627751;0.08311491642278342;-2.595564798222055;0.03938195711898735;0.48787834396781943;0.4738253831437649;5.449413093210784;64.38926640438851;8;7.297811070906221;0.13702738948486137;-2.033205972343022;0.04386481044474613;0.3257523878479908;0.32011709928687115;5.423849624139518;38.3073172232316;9;6.369636011097044;0.15699484213192422;-1.9580125445999141;0.0687791655476893;0.5256870943662373;0.43809824968576694;6.574255349612579;44.87072977777255;8;7.297811070906221;0.13702738948486137;-2.033205972343022;0.04386481044474613;0.3257523878479908;0.32011709928687115;5.423849624139518;38.3073172232316;43.68846823633896;17;6.775141477279397;0.14759839382742407;-1.993397687067259;0.05755543431341981;0.43138760617382194;0.3899462102596803;5.609543579053923;37.56617457606641
58m_read_107;58;m;107;21;8.31178300976561;0.12031112925170066;13;11.86326865876882;0.0842938003651163;-2.583479575003069;0.03956423248477666;0.502118045899433;0.4693611192448942;5.024059390837365;62.12005537851144;6;6.494960373670305;0.15396552749634398;-2.020478151214281;0.09641164186571562;0.5857185521297933;0.6261897934783159;5.122894644249882;31.68061788435148;6;5.475354765585609;0.182636567457752;-1.7767783400990533;0.0785374363216427;0.4332559467971493;0.4300203262405827;5.7561519382503;32.52432584832036;6;6.494960373670305;0.15396552749634398;-2.020478151214281;0.09641164186571562;0.5857185521297933;0.6261897934783159;5.122894644249882;31.68061788435148;45.74110791477427;12;5.94173366708472;0.168301047477048;-1.8986282456566672;0.08516441507914477;0.5074045797024629;0.5060242723133321;10.683807084759724;66.71754084611088
58m_read_115;58;m;115;40;9.111617312072893;0.10974999999999999;24;10.080339532379854;0.09920300767526936;-2.454379607105159;0.0492126321814518;0.584289848174884;0.49608004167115766;6.23247252710198;71.09595175141939;14;8.003989115940366;0.12493770112810965;-2.235691487261173;0.07902328944858102;0.5628133891839304;0.6325015486522476;9.615388706385831;64.87555326686409;14;5.880198060554916;0.17006229887189034;-1.8529936660528254;0.07198979635820943;0.4209114630305509;0.4233142609252864;9.619319634254739;54.154571772333085;14;8.003989115940366;0.12493770112810965;-2.235691487261173;0.07902328944858102;0.5628133891839304;0.6325015486522476;9.615388706385831;64.87555326686409;42.351763094274446;28;6.779661016949151;0.14750000000000002;-2.0443425766569994;0.07765244241833456;0.5251537050595957;0.5264572367344715;9.978246734338038;65.45917613178781
58m_read_116;58;m;116;21;9.051724137931036;0.11047619047619046;13;10.496988705509107;0.09526541640224616;-2.4410418570179577;0.04043191080075248;0.45568164372653147;0.42441331101765045;5.570347883869168;59.10863777999943;6;7.983505154703545;0.12525826446179997;-2.276360341707199;0.08797855189035518;0.6958021070084578;0.702377222520004;8.184705896125566;67.12741739906353;7;5.652224687581827;0.17692148760417142;-1.7462711315965465;0.03187284750926163;0.18338034380351959;0.18015249555537954;4.313530754668909;24.840415726690434;6;7.983505154703545;0.12525826446179997;-2.276360341707199;0.08797855189035518;0.6958021070084578;0.702377222520004;8.184705896125566;67.12741739906353;37.76631089300502;13;6.532663316582915;0.15307692307692308;-1.990927690109155;0.06672056643134779;0.5423945040666441;0.4358629967876991;8.494927495955329;63.36753051763006
58m_read_121;58;m;121;28;9.236710398285467;0.1082636519799973;15;12.711309862213708;0.07867009858461961;-2.6855726830175444;0.04455722294347915;0.5697761706149965;0.5663806674343015;5.179351109562225;63.830638074168;10;6.91144790910497;0.14468748273174784;-2.103607138166771;0.07774973661922524;0.6710745844790785;0.5373632545904064;11.077358838363603;77.54492584158568;11;9.321627232290053;0.10727740716084493;-2.3314794617221204;0.04835873557286399;0.48134752903812866;0.45078210643512273;5.663872928054571;52.93321227047786;10;6.91144790910497;0.14468748273174784;-2.103607138166771;0.07774973661922524;0.6710745844790785;0.5373632545904064;11.077358838363603;77.54492584158568;55.07862264597861;21;7.994133657781542;0.12509172886127487;-2.2229688314576683;0.06523865927995612;0.5762819007418164;0.5215265619384393;7.239735203652972;58.37474424893799
58m_read_123;58;m;123;32;8.373998470110998;0.11941726566696459;19;8.89771052406602;0.1123884618740132;-2.330504130082233;0.05866866235466283;0.5792867798407477;0.5220167744659594;6.424551158678169;57.12632848330257;11;8.734215528460357;0.11449225139241292;-2.2443753118951717;0.0437903650041349;0.43059303636358676;0.38247448601606204;4.776180170690932;44.36718100047822;11;5.151306092880327;0.1941255250551137;-1.8062741548162384;0.12794974183724742;0.591628711967343;0.6591082847086776;13.72512332362515;63.89934041805939;11;8.734215528460357;0.11449225139241292;-2.2443753118951717;0.0437903650041349;0.43059303636358676;0.38247448601606204;4.776180170690932;44.36718100047822;37.09839812544943;22;6.480508099766101;0.15430888822376332;-2.025324733355705;0.10183210868465901;0.5524826387695029;0.6599238051471946;9.712602907182509;52.347724720918265
58m_read_124;58;m;124;54;8.656148740217871;0.11552481709953041;31;10.493629680026318;0.09529591099478288;-2.4724903081017855;0.04257000799172962;0.53865023966329;0.44671389934097155;5.122945071785751;59.14747332796975;20;7.55819365708919;0.1323067448876561;-2.145769562203801;0.06350356927484253;0.5377785953581937;0.47997227449563884;6.96815450337748;52.84348465040222;17;5.754571114853142;0.1737748965198982;-1.874577603493724;0.08867947771624254;0.5352667709765954;0.5103123609461523;8.75653275396889;52.54631273516224;18;6.802374291380271;0.1470074943196179;-2.0732933852377844;0.08324573644508938;0.5998606748798471;0.5662686574610937;9.763227329449824;62.08995850278003;47.2498089795946;35;6.249656114244336;0.16000880395975403;-1.9767742912478128;0.08573153963906592;0.569999070309085;0.5357926408888689;9.512194826382917;60.3511508326858
58m_read_127;58;m;127;19;9.731015745105706;0.10276419504335488;8;11.138815172970867;0.08977615522578844;-2.5237047823717895;0.05373028552122701;0.46988233004970115;0.5984917196119003;3.0817051160067277;32.21156991229457;9;8.977041615537159;0.11139527283345038;-2.2401649412748807;0.03572741957773659;0.3198430701992041;0.3207265323650984;4.5050287548464265;39.7340762196306;7;9.746463276349507;0.10260132025804393;-2.442410855327048;0.06884961518398595;0.5918477656841994;0.6710402459815146;3.5953226353411827;35.51689332158306;7;7.684238449214109;0.1301365134110685;-2.125464585242606;0.06066288122767965;0.44333925289703147;0.4661480443698447;6.42827453390382;43.66089774251283;55.91549571441226;14;8.593360041511069;0.1163689168345562;-2.2839377202848268;0.06395622423301586;0.5286116146494285;0.5495988617299205;5.446107871144319;46.347772922254826
58m_read_131;58;m;131;32;8.811991389306616;0.11348172686749372;18;11.417277785093603;0.08758655248851;-2.5294365121186733;0.040860753257627065;0.44031781790470187;0.46651857045049655;5.273143840391644;55.16457482192012;12;7.393784642509249;0.1352487323272412;-2.223900548265776;0.08853847178255805;0.7229908789761137;0.6546343929371161;12.554779306671826;93.85357391472607;12;7.611518523395735;0.131379828732765;-2.175208885560727;0.07024290058178909;0.5818255620656679;0.5346551389153327;7.588669450289251;60.21694362323042;12;7.393784642509249;0.1352487323272412;-2.223900548265776;0.08853847178255805;0.7229908789761137;0.6546343929371161;12.554779306671826;93.85357391472607;50.72552309833106;24;7.501071873353767;0.1333142805300031;-2.199554716913252;0.07818434104179499;0.642272799328407;0.586466361525307;8.663185260812059;66.9934047353785
58m_read_165;58;m;165;39;8.843537414965988;0.11307692307692306;22;10.755618737494846;0.09297466044551482;-2.45313573815358;0.03913862470279335;0.40149773097191704;0.42096012521314274;3.462216335540811;36.345514862851175;14;6.960424226332716;0.14366940397350988;-2.156571808485914;0.09554554690891624;0.6915053609048308;0.6650375394230296;13.71345808407538;91.66848866222341;15;7.333376411928304;0.1363628353200884;-2.1240860256811773;0.07700834902488071;0.515274141722624;0.5647312102606023;7.459305780056731;51.14192790380279;14;6.960424226332716;0.14366940397350988;-2.156571808485914;0.09554554690891624;0.6915053609048308;0.6650375394230296;13.71345808407538;91.66848866222341;49.580078448076954;29;7.148466425736193;0.13989014432518845;-2.139768817380016;0.08495523176066963;0.595851186669326;0.6072996219317839;8.787382360227044;61.13063379715909
58m_read_168;58;m;168;27;10.305343511450383;0.09703703703703702;15;11.270882238054512;0.08872419912468289;-2.487080127248427;0.03132185035619463;0.3871315556584769;0.3530248868426354;4.140207411271817;46.5779838950623;10;9.49518638119615;0.10531652143030663;-2.3960833902236045;0.05697376945625453;0.5972891163317066;0.5409765598264371;7.199261864270722;76.76603988046938;11;8.265313641239976;0.12098754426093121;-2.248840175710025;0.062393570638327824;0.5733980155208005;0.515702430522641;7.4826744055744365;64.2652495791184;10;9.49518638119615;0.10531652143030663;-2.3960833902236045;0.05697376945625453;0.5972891163317066;0.5409765598264371;7.199261864270722;76.76603988046938;44.175870645521165;21;8.80862063194754;0.11352515243682428;-2.3189559921450624;0.05891945632115212;0.5749872302333472;0.5189991385736326;7.9528788661618375;69.3135232418132
58m_read_169;58;m;169;38;9.580522404674678;0.10437844177600006;21;11.30387664178541;0.08846522584149975;-2.5097750467714084;0.03852420169918735;0.41713903437804306;0.4354728237308736;4.015229426252841;43.108236225808554;15;8.054857846375299;0.12414868382190034;-2.1534308137561284;0.04841420143504234;0.3768951496610423;0.389969510305045;4.483651830776161;36.331129167389;15;8.074197601275293;0.12385131617809965;-2.1990230042274375;0.062153093567132014;0.48073142434689015;0.5018363589915761;5.843558732068497;41.22513476898311;14;7.517867323283612;0.13301644695203607;-2.1291640684702364;0.07394642136571224;0.46611260427652107;0.5559193848590491;7.249940798066798;47.55538219168309;50.05995315399207;29;7.795698924731183;0.12827586206896552;-2.1652980007584444;0.0670222041329328;0.46656687638751887;0.5224849246922181;5.318337437378584;36.534735209561056
58m_read_171;58;m;171;30;9.624114725625061;0.10390566078118449;16;10.46108008608564;0.09559242370490093;-2.454885969338461;0.04450446220772295;0.4939656239601028;0.46556474334316156;6.52799155304692;67.16156875451677;12;8.962552378716243;0.1115753590879695;-2.223236598493243;0.029564128021577527;0.2529957228777517;0.26497004592446116;3.1017726820725056;26.097785889822905;11;7.191992559183878;0.1390435253889468;-2.042864394101914;0.051735157531609156;0.40623450948459994;0.37207886801553886;7.408329255458357;53.17066343541917;11;9.301776746341043;0.10750634284932298;-2.2566438260551727;0.02725601663227727;0.23595710141747428;0.2535293817080014;2.781125814126269;23.652613772892472;43.60429945370204;22;8.11194917397874;0.1232749341191349;-2.1497541100785433;0.0434601273357055;0.3421487670346324;0.3525463440418871;4.8383292384374235;38.42910051464703
58m_read_172;58;m;172;26;8.934707903780067;0.11192307692307694;16;11.755457712987358;0.0850668705902626;-2.5449650764448233;0.035573896673896516;0.4226527550460766;0.41818743803617214;3.3087277308061678;38.89623784393494;8;6.359618860769971;0.15724212753827327;-2.0565675309249234;0.11133369326268026;0.6916218003380361;0.7080398555125201;14.725915390384776;88.19492983830675;9;6.612444963555389;0.15122999216046684;-2.0085968963306993;0.07943005744213043;0.514567728697243;0.5252268832881306;7.9552146195326285;54.10561807659515;8;6.359618860769971;0.15724212753827327;-2.0565675309249234;0.11133369326268026;0.6916218003380361;0.7080398555125201;14.725915390384776;88.19492983830675;48.03106843325015;17;6.491009885109405;0.1540592323382581;-2.031171312610334;0.09266623541146478;0.5850411718376998;0.6014974500716931;9.178194975840714;57.182610227713816
58m_read_173;58;m;173;43;9.327548806941431;0.1072093023255814;25;10.342674228350578;0.09668679278893592;-2.4388270663856066;0.04588527859659054;0.46542711759312677;0.47457648840164335;5.133975097793562;52.08131773616152;15;8.709219938883066;0.11482084584124616;-2.294214206952563;0.062103912863817;0.5267258130671431;0.5408766361962116;7.861051528171818;65.07340495293562;14;6.202457554441169;0.16122641569452842;-1.9499457632340083;0.07727854846753535;0.5423284772652335;0.47931691673871263;8.215290203900096;54.02690112361627;15;8.709219938883066;0.11482084584124616;-2.294214206952563;0.062103912863817;0.5267258130671431;0.5408766361962116;7.861051528171818;65.07340495293562;43.279815514732114;29;7.287379689820322;0.13722353473593413;-2.1280156479160195;0.07251264662118521;0.5531073663346028;0.5284271882423435;8.493030479498993;58.64840787041985
58m_read_174;58;m;174;27;10.073642249961472;0.0992689610357986;15;12.052000593189975;0.0829737762015257;-2.5832954206209013;0.0356171379875356;0.46453021234425945;0.4292577681535083;4.055982857063491;48.15822290699936;10;8.436018255999947;0.11853933569771144;-2.2175442517182686;0.05273406207854994;0.4303355576886256;0.44486551040768185;7.044586964347754;58.43546960802046;9;7.4713185853060375;0.13384518255809838;-2.1519440492236446;0.07194907145591165;0.5804708576108493;0.5375544347640648;8.757279798069224;64.01890974573816;10;8.436018255999947;0.11853933569771144;-2.2175442517182686;0.05273406207854994;0.4303355576886256;0.44486551040768185;7.044586964347754;58.43546960802046;49.598048409084285;19;7.949790794979079;0.12578947368421053;-2.186470471589236;0.06126036321130694;0.49343771558277244;0.48700707155432293;6.611444749921715;50.93972589582071
58m_read_176;58;m;176;21;7.825590266576804;0.1277858878289364;11;10.936251692626827;0.09143900745025789;-2.463364382245784;0.03683762386940746;0.3989354423412998;0.4028655263941578;4.213433584802797;41.13551528361386;8;5.437020431165294;0.18392426746604557;-1.7552781422417214;0.07276520675844805;0.3707894391362922;0.39562591582364903;8.102341416092465;44.83956492253398;7;7.323485058331169;0.13654701170754815;-2.1415502082450635;0.0756154350264486;0.6224672678876758;0.5537685085954076;9.033714512802145;67.8327403930573;7;4.757392877269632;0.21019916281833778;-1.5948687739506109;0.06345323465180727;0.2803354936076151;0.3018719665722266;6.6887493045892965;32.37366981433288;60.62047060958869;14;5.767907901895807;0.17337308726294295;-1.8682094910978375;0.07718622823727708;0.5436580513602319;0.4452030557673238;10.033799774999522;57.061695257872394
58m_read_178;58;m;178;22;7.397335610397635;0.13518380842345562;9;9.899844666988408;0.10101168590397752;-2.312921165827106;0.022096840173367216;0.2130134936069654;0.21875528534760463;2.759079903998059;27.185017962905338;9;5.392757017270978;0.18543390640397392;-1.7618287124887364;0.07225015110098734;0.43153279636707315;0.3896275093487379;9.8882034221065;56.74761747876595;8;8.799861926211918;0.11363814664197472;-2.214373603014234;0.035610332592777016;0.2964263073150851;0.3133660099629218;3.278248225475585;27.81691065838609;8;4.793561793129758;0.20861314470447065;-1.7338586541524115;0.1487762721683921;0.5843281671843696;0.7131682539906785;18.54307373891317;79.40051517673524;64.73617028277327;16;6.206336650020879;0.16112564567322268;-1.9741161285833224;0.11544069925340492;0.5117769177257628;0.7164638426804448;10.63673881699078;53.78541334109532
58m_read_184;58;m;184;24;8.391608391608392;0.11916666666666666;13;11.50518989401144;0.08691729638643421;-2.605475228983439;0.05138904955874395;0.6173104649217219;0.591240773646114;6.164869402900824;66.36600351500351;9;6.699933970736875;0.14925520227030203;-2.044055008945471;0.07958619631024126;0.5952441237615612;0.5332222602607191;9.617272754952829;66.15521462923127;9;7.965131465084843;0.12554720589151608;-2.1825472013040907;0.0593590669252823;0.5008580047870431;0.4728027717046431;6.611443083875193;54.540626300059614;9;6.699933970736875;0.14925520227030203;-2.044055008945471;0.07958619631024126;0.5952441237615612;0.5332222602607191;9.617272754952829;66.15521462923127;54.31364421756184;18;7.277956599355179;0.13740120408090906;-2.1133011051247808;0.06919240126178154;0.5383911138865921;0.5035792933884147;9.262426269295526;64.51718482098463
58m_read_190;58;m;190;23;9.380265287448719;0.1066067930230131;13;11.531191805052114;0.08672130486649907;-2.51811350420921;0.028813735422057854;0.4417174123524126;0.33225670977177335;2.834640545735008;39.327820107953414;8;7.7472608254904305;0.12907787959193903;-2.188631297650021;0.06557293300337745;0.6086423186854132;0.5080106150695747;7.159694549986051;59.46261078945015;8;7.0961180338782235;0.14092212040806099;-2.125354492504112;0.09250744314885888;0.6087538582756019;0.656443735596582;8.812085210423398;50.438175900657725;8;7.7472608254904305;0.12907787959193903;-2.188631297650021;0.06557293300337745;0.6086423186854132;0.5080106150695747;7.159694549986051;59.46261078945015;47.806622071088526;16;7.4074074074074066;0.135;-2.1569928950770665;0.0777016517311675;0.5889653606508726;0.5755677906012406;9.24074292681049;68.57884452931492
58m_read_192;58;m;192;25;9.328358208955223;0.1072;15;10.925892451130172;0.09152570414479598;-2.431489620815671;0.02854142483228954;0.2871647697659285;0.31184053811961154;2.9958526526421965;31.956231744494374;8;7.291855547756233;0.1371393047285075;-2.102923314310485;0.0652671231982716;0.5425164140704456;0.47591843437940634;5.467301278788544;41.3418972103325;8;5.827142640602759;0.17161069527149247;-1.8232394496093498;0.060819700510142204;0.3836755070548867;0.354405070231339;9.107710386764913;52.48230965982641;8;7.291855547756233;0.1371393047285075;-2.102923314310485;0.0652671231982716;0.5425164140704456;0.47591843437940634;5.467301278788544;41.3418972103325;44.417588576034824;16;6.477732793522268;0.15437499999999998;-1.9630813819599173;0.06349012545213642;0.47634783764558764;0.4112720677061469;6.947744981568891;47.1403524055619
58m_read_193;58;m;193;18;9;0.1111111111111111;10;11.494252873563218;0.08700000000000001;-2.5069281625037396;0.034892581804434414;0.3758502632565156;0.4010641586716599;4.665714617438758;50.87223183205707;6;7.894736842105263;0.12666666666666668;-2.2865885851653975;0.08310635755865288;0.7759866989793931;0.65610282283147;12.799999999999997;99.52906675866826;5;6.329113924050633;0.158;-2.0750184926297677;0.11366617790706261;0.773185675112315;0.7194061892852064;9.000000000000004;61.50793650793654;6;7.894736842105263;0.12666666666666668;-2.2865885851653975;0.08310635755865288;0.7759866989793931;0.65610282283147;12.799999999999997;99.52906675866826;49.03225806451613;11;7.096774193548387;0.1409090909090909;-2.1904203612855655;0.09428197552602992;0.7432441764260035;0.6690978908298898;9.200000000000001;60.093608658064234
58m_read_197;58;m;197;31;10.156858323016332;0.09845564132108768;17;11.964138628640814;0.08358311710014055;-2.585204927617098;0.03611981079479728;0.4925088127036788;0.43214242358923155;4.731458736726782;58.60755637500661;12;8.96511560685165;0.11154345842854979;-2.2912554545380686;0.05579246526729387;0.4508008229485959;0.5001859011125449;7.425875649781774;61.06562408734031;10;7.037728605082831;0.14209129907023893;-2.06769440293962;0.06509822222948411;0.541270769881956;0.45814362072447934;8.74133045403752;65.22856897994156;11;8.218022639614013;0.12168377283114523;-2.2497786843368943;0.07984856784825639;0.5305369955599074;0.6561973383177265;9.680308310109375;69.13991200745112;48.50709466372032;21;7.610254949723116;0.1314016424688089;-2.1630718836715257;0.07213856083501234;0.5303361600881207;0.5489928396605548;8.575848372411217;59.80264640501797
